beatmapset_id,difficulty_rating,id,mode,status,total_length,user_id,version,accuracy,ar,bpm,convert,count_circles,count_sliders,count_spinners,cs,deleted_at,drain,hit_length,is_scoreable,last_updated,mode_int,passcount,playcount,ranked,url
1663184,2.97,3398294,osu,ranked,139,4966334,Advanced,6,7,156,False,157,176,2,3.2,,3.7,132,True,2022-03-12T20:11:25+00:00,0,1987,7327,1,https://osu.ppy.sh/beatmaps/3398294
1663184,7.09,3400087,osu,ranked,139,4966334,Ultra,9,9.7,156,False,743,244,0,4.6,,4.4,137,True,2022-03-12T20:11:25+00:00,0,657,5086,1,https://osu.ppy.sh/beatmaps/3400087
1663184,5.59,3406918,osu,ranked,139,7094489,Knight's Expert,8.2,9.2,156,False,616,250,1,4,,5,137,True,2022-03-12T20:11:26+00:00,0,586,10621,1,https://osu.ppy.sh/beatmaps/3406918
1663184,7.09,3406997,osu,ranked,140,2688581,Luscent's Extreme,9,9.5,156,False,720,228,0,4,,5,138,True,2022-03-12T20:11:26+00:00,0,301,5824,1,https://osu.ppy.sh/beatmaps/3406997
1663184,4.68,3417726,osu,ranked,140,8067876,Seolv's Insane,7.5,9,156,False,248,297,1,4,,4.5,138,True,2022-03-12T20:11:27+00:00,0,2355,12052,1,https://osu.ppy.sh/beatmaps/3417726
1642521,7.78,3352759,osu,ranked,288,11843685,osu! technology,9.7,9.7,174,False,437,940,0,4.6,,4.6,287,True,2022-03-12T10:03:59+00:00,0,1075,14491,1,https://osu.ppy.sh/beatmaps/3352759
1648050,3.91,3363928,osu,ranked,106,4468239,I gave you my heart.,8,8,116,False,147,177,1,4,,5,100,True,2022-03-11T11:41:20+00:00,0,4020,18577,1,https://osu.ppy.sh/beatmaps/3363928
1648050,3.35,3363929,osu,ranked,106,13097881,Lime's Insane,7,8,116,False,124,110,0,4,,5,100,True,2022-03-11T11:41:20+00:00,0,4432,12889,1,https://osu.ppy.sh/beatmaps/3363929
1648050,1.97,3364209,osu,ranked,106,8402125,Sani's Normal,4.2,5,116,False,51,104,0,3,,4,100,True,2022-03-11T11:41:21+00:00,0,2511,7318,1,https://osu.ppy.sh/beatmaps/3364209
1648050,2.79,3495182,osu,ranked,106,12157130,Wanpachi's Hard,6,7.5,116,False,125,108,1,3.8,,5,100,True,2022-03-11T11:41:21+00:00,0,2408,8245,1,https://osu.ppy.sh/beatmaps/3495182
1680581,4.32,3433367,osu,ranked,203,1721995,Our Journey,8,9,85,False,291,280,1,4.5,,6,180,True,2022-03-12T12:01:24+00:00,0,2031,8101,1,https://osu.ppy.sh/beatmaps/3433367
1680581,2.53,3439006,osu,ranked,203,1721995,Normal,4,5,85,False,146,153,1,3,,4,180,True,2022-03-12T12:01:25+00:00,0,1175,3070,1,https://osu.ppy.sh/beatmaps/3439006
1680581,3,3444660,osu,ranked,203,275450,Akareh's Hard,6,7.5,85,False,99,266,1,4,,5,180,True,2022-03-12T12:01:25+00:00,0,1533,4726,1,https://osu.ppy.sh/beatmaps/3444660
1058659,4.56,2217225,osu,ranked,201,5075660,"Darlin', Aishiteru.",8,9,97,False,390,251,0,4,,7,200,True,2022-03-12T19:17:33+00:00,0,4746,37198,1,https://osu.ppy.sh/beatmaps/2217225
1058659,3.39,2222593,osu,ranked,201,5075660,Insane,7,8,97,False,294,283,0,4,,6,200,True,2022-03-12T19:17:33+00:00,0,4046,27478,1,https://osu.ppy.sh/beatmaps/2222593
1058659,2.42,2248632,osu,ranked,201,5075660,Hard,6,7,97,False,157,281,0,4,,5,200,True,2022-03-12T19:17:34+00:00,0,4689,19414,1,https://osu.ppy.sh/beatmaps/2248632
1058659,1.85,2588957,osu,ranked,201,5075660,Normal,5,6,97,False,110,148,1,4,,4,199,True,2022-03-12T19:17:34+00:00,0,4557,13024,1,https://osu.ppy.sh/beatmaps/2588957
1556887,6.07,3180484,mania,ranked,349,11270477,[7K] Lunatic Fever,7.5,5,155,False,3758,1969,0,7,,8.5,347,True,2022-03-12T18:06:13+00:00,3,587,1909,1,https://osu.ppy.sh/beatmaps/3180484
1456522,2.85,2993621,taiko,ranked,192,394326,Futsuu,3.5,5,176,False,595,0,1,5,,7.5,191,True,2022-03-12T09:20:27+00:00,1,182,1405,1,https://osu.ppy.sh/beatmaps/2993621
1456522,5.22,2993622,taiko,ranked,192,394326,Inner Oni,6.5,5,176,False,1166,0,1,5,,5.5,191,True,2022-03-12T09:20:27+00:00,1,128,486,1,https://osu.ppy.sh/beatmaps/2993622
1456522,4,2993623,taiko,ranked,192,394326,Muzukashii,4.5,5,176,False,754,0,1,5,,6.5,191,True,2022-03-12T09:20:28+00:00,1,244,923,1,https://osu.ppy.sh/beatmaps/2993623
1456522,4.71,2993624,taiko,ranked,192,394326,Oni,5.5,5,176,False,979,0,1,5,,6,191,True,2022-03-12T09:20:28+00:00,1,128,426,1,https://osu.ppy.sh/beatmaps/2993624
1336642,7.05,2769042,osu,ranked,257,3807986,Ultra Nightmare,9.6,9.7,216,False,819,267,4,4.5,,6.6,257,True,2022-03-12T15:35:28+00:00,0,1917,25291,1,https://osu.ppy.sh/beatmaps/2769042
1336642,5.21,3449486,osu,ranked,257,4334976,Aeril's Insane,8.5,9,216,False,538,336,2,3,,5.8,242,True,2022-03-12T15:35:28+00:00,0,2253,48106,1,https://osu.ppy.sh/beatmaps/3449486
1336642,6.01,3452597,osu,ranked,257,1233255,PandaHero's Extra,8.6,9.3,216,False,740,354,5,4,,6,253,True,2022-03-12T15:35:29+00:00,0,4891,35389,1,https://osu.ppy.sh/beatmaps/3452597
1686256,3.7,3446517,mania,ranked,206,2899823,[4K] Lonely Logic,7.5,5,128,False,984,1143,0,4,,8.5,206,True,2022-03-12T15:41:44+00:00,3,2098,11395,1,https://osu.ppy.sh/beatmaps/3446517
1686256,2.54,3451179,mania,ranked,206,3094101,[4K] MEGA's Hard,7.7,5,128,False,978,358,0,4,,7.7,205,True,2022-03-12T15:41:45+00:00,3,7747,23095,1,https://osu.ppy.sh/beatmaps/3451179
1373974,5.74,2840384,osu,ranked,186,3222353,Hikari,8.6,9.3,188,False,448,323,2,4,,6.4,186,True,2022-03-12T06:37:59+00:00,0,3842,20278,1,https://osu.ppy.sh/beatmaps/2840384
1373974,5.19,2849016,osu,ranked,186,8953955,Zelq's Insane,8,9,188,False,460,252,3,4,,6,186,True,2022-03-12T06:38:00+00:00,0,2135,17713,1,https://osu.ppy.sh/beatmaps/2849016
1373974,3.79,2861125,osu,ranked,186,4314710,Frontier's Hard,6,7.5,188,False,184,322,2,4,,5,176,True,2022-03-12T06:38:00+00:00,0,2609,12376,1,https://osu.ppy.sh/beatmaps/2861125
1373974,2.78,3434094,osu,ranked,186,2013571,gokugohan12468's Normal,4,5,188,False,206,250,2,4,,4,178,True,2022-03-12T06:38:01+00:00,0,1695,8821,1,https://osu.ppy.sh/beatmaps/3434094
1692763,5.37,3459103,osu,ranked,114,10284894,Cartagra,9,9.2,172,False,208,115,0,4.1,,8.8,86,True,2022-03-12T13:10:22+00:00,0,1804,16921,1,https://osu.ppy.sh/beatmaps/3459103
1692763,4.91,3459104,osu,ranked,114,1244312,Gust's Insane,8,8,172,False,221,90,0,5,,7,86,True,2022-03-12T13:10:23+00:00,0,310,5725,1,https://osu.ppy.sh/beatmaps/3459104
1692763,2.23,3460685,osu,ranked,114,7901324,Shunao's Normal,4,5,172,False,77,92,1,3.3,,4,86,True,2022-03-12T13:10:23+00:00,0,3103,7687,1,https://osu.ppy.sh/beatmaps/3460685
1692763,3.12,3469522,osu,ranked,114,13102983,Irin's Hard,6,7.6,172,False,87,125,0,3.7,,5,86,True,2022-03-12T13:10:24+00:00,0,6125,16867,1,https://osu.ppy.sh/beatmaps/3469522
1692763,4.26,3491583,osu,ranked,114,13107354,UjiMatcha's Insane,7,9,172,False,142,142,0,4,,5,86,True,2022-03-12T13:10:25+00:00,0,7121,21682,1,https://osu.ppy.sh/beatmaps/3491583
1692763,4.59,3492968,osu,ranked,114,1949710,Misure's Insane,7.5,9,172,False,154,113,1,4,,5.5,86,True,2022-03-12T13:10:25+00:00,0,5274,12979,1,https://osu.ppy.sh/beatmaps/3492968
1582736,7.08,3232558,osu,ranked,255,11443437,Tomorrow,9.5,9.6,185,False,865,340,2,4.3,,6,255,True,2022-03-13T02:31:14+00:00,0,1983,28117,1,https://osu.ppy.sh/beatmaps/3232558
1582736,5.31,3252699,osu,ranked,255,10476879,KeyWee's Insane,8,9,185,False,609,427,2,3.8,,5,255,True,2022-03-13T02:31:15+00:00,0,1918,15148,1,https://osu.ppy.sh/beatmaps/3252699
1582736,6.32,3253226,osu,ranked,255,16368505,Livermorium's Extra,8.8,9.3,185,False,793,345,1,4,,5.2,246,True,2022-03-13T02:31:15+00:00,0,1730,15319,1,https://osu.ppy.sh/beatmaps/3253226
1530096,6.31,3129678,osu,ranked,165,7515767,Sacrifice,9,9.5,200,False,440,292,3,4,,5,163,True,2022-03-12T07:49:24+00:00,0,8153,35245,1,https://osu.ppy.sh/beatmaps/3129678
1530096,3.99,3369902,osu,ranked,155,7515767,Hard,7,8,200,False,168,240,4,4,,5,145,True,2022-03-12T07:49:25+00:00,0,7001,23041,1,https://osu.ppy.sh/beatmaps/3369902
1530096,2.35,3370765,osu,ranked,155,7515767,Normal,5,6,200,False,106,126,4,3,,4,138,True,2022-03-12T07:49:26+00:00,0,6822,15436,1,https://osu.ppy.sh/beatmaps/3370765
1530096,5.73,3435055,osu,ranked,165,7515767,Expert,8.5,9.3,200,False,402,245,4,4,,5,154,True,2022-03-12T07:49:26+00:00,0,5997,36190,1,https://osu.ppy.sh/beatmaps/3435055
1530096,4.8,3489173,osu,ranked,165,1686145,Insane (Len's Classic Ver.),8,9,200,False,277,265,10,4,,5,154,True,2022-03-12T07:49:27+00:00,0,13978,39952,1,https://osu.ppy.sh/beatmaps/3489173
1530096,3.04,3507696,osu,ranked,155,7515767,Advanced,6.5,7.5,200,False,99,237,4,3.8,,4.8,147,True,2022-03-12T07:49:28+00:00,0,6099,17857,1,https://osu.ppy.sh/beatmaps/3507696
806245,4.66,1692279,osu,ranked,181,6607303,Hoki's Insane,8,8.5,174,False,396,278,0,4,,5,171,True,2022-03-04T20:06:38+00:00,0,2219,17974,1,https://osu.ppy.sh/beatmaps/1692279
806245,5.77,1725648,osu,ranked,181,1953876,Shadows,9,9.1,174,False,604,234,0,4.3,,5.4,181,True,2022-03-04T20:06:38+00:00,0,1135,13852,1,https://osu.ppy.sh/beatmaps/1725648
806245,3.51,1782738,osu,ranked,181,5712451,Shiinoha's Hard,6,7,174,False,160,275,1,3.8,,4,161,True,2022-03-04T20:06:39+00:00,0,3133,12124,1,https://osu.ppy.sh/beatmaps/1782738
806245,2.38,1786751,osu,ranked,180,3962668,Modem's Normal,4,5,174,False,92,231,0,3.5,,3,160,True,2022-03-04T20:06:39+00:00,0,2766,6742,1,https://osu.ppy.sh/beatmaps/1786751
1691329,5.91,3456123,osu,ranked,248,9327302,X,8.7,9.2,200,False,489,419,0,4,,5.7,211,True,2022-03-11T17:53:13+00:00,0,373,7732,1,https://osu.ppy.sh/beatmaps/3456123
1691329,4.75,3493114,osu,ranked,248,10507407,Nymphe's Insane,8,9,200,False,346,443,0,4.2,,5,209,True,2022-03-11T17:53:14+00:00,0,757,6904,1,https://osu.ppy.sh/beatmaps/3493114
1691329,3.67,3502986,osu,ranked,248,7891266,frozz's Hard,6,8,200,False,312,322,0,4,,5,207,True,2022-03-11T17:53:14+00:00,0,1454,9298,1,https://osu.ppy.sh/beatmaps/3502986
1708660,2.31,3491448,taiko,ranked,76,12565402,Futsuu,3.5,10,140,False,222,0,0,2,,8.5,75,True,2022-03-11T20:30:47+00:00,1,206,562,1,https://osu.ppy.sh/beatmaps/3491448
1708660,1.58,3491449,taiko,ranked,76,12565402,Kantan,2.5,10,140,False,122,0,0,2,,9.5,75,True,2022-03-11T20:30:48+00:00,1,216,459,1,https://osu.ppy.sh/beatmaps/3491449
1708660,3.11,3491450,taiko,ranked,76,12565402,Muzukashii,4.5,10,140,False,310,0,0,2,,7.5,75,True,2022-03-11T20:30:48+00:00,1,158,586,1,https://osu.ppy.sh/beatmaps/3491450
1708660,3.55,3491451,taiko,ranked,76,12565402,The Forest God.,5.5,10,140,False,386,0,0,2,,6.5,75,True,2022-03-11T20:30:49+00:00,1,111,346,1,https://osu.ppy.sh/beatmaps/3491451
1693330,6.38,3460137,osu,ranked,317,15640966,Moving on from the tears of a sorrowful past.,9,9.7,230,False,589,624,0,4,,5,310,True,2022-03-11T20:28:19+00:00,0,2950,19666,1,https://osu.ppy.sh/beatmaps/3460137
1693877,5.9,3461204,osu,ranked,187,9327302,x,9,9.4,170,False,591,293,0,4,,5.7,176,True,2022-03-10T02:43:27+00:00,0,6367,48286,1,https://osu.ppy.sh/beatmaps/3461204
1693877,4.7,3488801,osu,ranked,187,17332378,alevi's insane,8.5,8.8,170,False,397,290,0,3.8,,5,165,True,2022-03-10T02:43:27+00:00,0,4920,39700,1,https://osu.ppy.sh/beatmaps/3488801
1693877,2.4,3488802,osu,ranked,184,11655886,basen's normal,4.5,5.6,170,False,205,216,0,3.5,,3.8,173,True,2022-03-10T02:43:28+00:00,0,8515,34291,1,https://osu.ppy.sh/beatmaps/3488802
1693877,3.62,3494923,osu,ranked,187,7784933,pepekcz's hard,7,8,170,False,239,300,0,3.8,,4,175,True,2022-03-10T02:43:28+00:00,0,11481,39817,1,https://osu.ppy.sh/beatmaps/3494923
1709771,1.65,3493651,osu,ranked,68,4879380,Easy,3,3.5,142,False,61,46,0,3,,3,68,True,2022-03-11T17:37:38+00:00,0,2277,6796,1,https://osu.ppy.sh/beatmaps/3493651
1709771,4.55,3493652,osu,ranked,68,4879380,Embrace,8,8.5,142,False,187,73,0,4.5,,5.5,68,True,2022-03-11T17:37:38+00:00,0,1812,8821,1,https://osu.ppy.sh/beatmaps/3493652
1709771,3.36,3493654,osu,ranked,68,12883611,muya-'s Hard,6.6,8,142,False,139,91,0,3.6,,4,68,True,2022-03-11T17:37:39+00:00,0,3423,8443,1,https://osu.ppy.sh/beatmaps/3493654
1709771,2.01,3493655,osu,ranked,68,4879380,Normal,4.5,5.5,142,False,70,72,0,3.5,,3.5,68,True,2022-03-11T17:37:39+00:00,0,2567,5626,1,https://osu.ppy.sh/beatmaps/3493655
1687018,3.61,3447850,osu,ranked,87,5281072,Enu's Hard,6.9,8,172,False,142,153,0,3.8,,4,86,True,2022-03-11T20:18:38+00:00,0,2326,12826,1,https://osu.ppy.sh/beatmaps/3447850
1687018,4.62,3447851,osu,ranked,87,17348260,Expert,8.8,9,172,False,196,134,0,4,,5,86,True,2022-03-11T20:18:38+00:00,0,2268,11008,1,https://osu.ppy.sh/beatmaps/3447851
1687018,2.29,3447852,osu,ranked,86,11420364,Ninja's Normal,4,5,172,False,88,98,2,3.2,,3,81,True,2022-03-11T20:18:39+00:00,0,2910,6976,1,https://osu.ppy.sh/beatmaps/3447852
1687018,4.37,3447853,osu,ranked,87,10428529,Yereoz's Insane,8.2,8.8,172,False,185,139,0,3.8,,4.5,86,True,2022-03-11T20:18:39+00:00,0,2624,12664,1,https://osu.ppy.sh/beatmaps/3447853
1667873,1.61,3405778,osu,ranked,203,12469536,Easy,3,4,180,False,59,164,1,2,,3,174,True,2022-03-10T20:44:39+00:00,0,1360,3277,1,https://osu.ppy.sh/beatmaps/3405778
1667873,5.35,3405779,osu,ranked,203,12469536,Abyss,9,9.2,180,False,455,268,1,4,,5.5,193,True,2022-03-10T20:44:39+00:00,0,1481,6688,1,https://osu.ppy.sh/beatmaps/3405779
1667873,2.38,3405866,osu,ranked,203,12469536,Normal,4.2,5.4,180,False,232,201,2,3,,3.5,174,True,2022-03-10T20:44:40+00:00,0,1480,4159,1,https://osu.ppy.sh/beatmaps/3405866
1667873,3.57,3407802,osu,ranked,203,12469536,Hard,6.5,7.8,180,False,243,318,2,3.5,,4,182,True,2022-03-10T20:44:40+00:00,0,1669,7138,1,https://osu.ppy.sh/beatmaps/3407802
1667873,4.58,3407910,osu,ranked,203,12469536,Insane,7.8,8,180,False,366,287,1,5,,5,194,True,2022-03-10T20:44:41+00:00,0,275,5005,1,https://osu.ppy.sh/beatmaps/3407910
1200909,4.93,2559296,osu,ranked,100,6862265,_Hornet's Mahabbat,8,9,140,False,157,193,0,3.8,,5.5,84,True,2022-03-14T17:43:00+00:00,0,1521,10801,1,https://osu.ppy.sh/beatmaps/2559296
1200909,2.99,3474426,osu,ranked,100,11653544,Hard,5.5,7,140,False,92,106,0,3.5,,4.5,84,True,2022-03-14T17:43:01+00:00,0,3855,9586,1,https://osu.ppy.sh/beatmaps/3474426
1200909,4.23,3474427,osu,ranked,100,11653544,Insane,7,8.5,140,False,219,85,0,4,,5,84,True,2022-03-14T17:43:01+00:00,0,4488,17947,1,https://osu.ppy.sh/beatmaps/3474427
1200909,1.98,3474430,osu,ranked,100,11653544,Normal,4,5.5,140,False,76,83,0,3,,4,84,True,2022-03-14T17:43:02+00:00,0,2164,4645,1,https://osu.ppy.sh/beatmaps/3474430
1159419,4.69,2419306,osu,ranked,173,10775413,The Not So Magic Insane,8.2,8.6,164,False,227,215,0,3.4,,5.4,157,True,2022-03-11T12:19:04+00:00,0,917,3646,1,https://osu.ppy.sh/beatmaps/2419306
1159419,3.16,2467932,osu,ranked,173,13513687,Sajinn's Magic Hard,6,7.5,164,False,113,256,1,3.5,,4.5,155,True,2022-03-11T12:19:05+00:00,0,1378,3493,1,https://osu.ppy.sh/beatmaps/2467932
1159419,2.21,2474062,osu,ranked,156,11681430,Yumerios' Magic Normal,4,5,164,False,113,150,2,3.2,,4,138,True,2022-03-11T12:19:05+00:00,0,869,2134,1,https://osu.ppy.sh/beatmaps/2474062
1159419,5.12,3429207,osu,ranked,173,10775413,The Magic Insane,8.4,8.8,164,False,246,200,0,4.8,,5.8,157,True,2022-03-11T12:19:06+00:00,0,696,2728,1,https://osu.ppy.sh/beatmaps/3429207
1609345,4.92,3286057,osu,ranked,87,19603724,Insane,8.7,9.2,210,False,156,186,1,3.8,,5,85,True,2022-03-06T19:43:36+00:00,0,3903,15823,1,https://osu.ppy.sh/beatmaps/3286057
1609345,2.74,3286151,osu,ranked,87,19603724,Normal,4.5,5.5,210,False,115,104,2,3.2,,3,85,True,2022-03-06T19:43:36+00:00,0,1834,5383,1,https://osu.ppy.sh/beatmaps/3286151
1609345,3.65,3292228,osu,ranked,87,19603724,Hard,7,8,210,False,92,185,2,3.6,,4,85,True,2022-03-06T19:43:37+00:00,0,3124,8821,1,https://osu.ppy.sh/beatmaps/3292228
1609345,5.78,3339937,osu,ranked,87,2732340,Taeyang's Hero,9,9.5,210,False,136,204,0,3.2,,5.2,85,True,2022-03-06T19:43:37+00:00,0,2805,12430,1,https://osu.ppy.sh/beatmaps/3339937
1440001,5.41,2962762,osu,ranked,167,14204590,Broken Heart,8.5,9.4,175,False,373,154,1,4,,6,137,True,2022-03-06T21:46:02+00:00,0,8640,37144,1,https://osu.ppy.sh/beatmaps/2962762
1440001,2.26,2982826,osu,ranked,167,14204590,Normal,4.5,5.5,175,False,100,171,1,3,,3.5,139,True,2022-03-06T21:46:02+00:00,0,2850,7975,1,https://osu.ppy.sh/beatmaps/2982826
1440001,3.65,3039131,osu,ranked,173,2226083,Chu's Hard,7,8,175,False,158,234,2,3.5,,4.5,143,True,2022-03-06T21:46:03+00:00,0,4578,14941,1,https://osu.ppy.sh/beatmaps/3039131
1440001,4.58,3091107,osu,ranked,167,1974436,Habi's Insane,8,9,175,False,225,223,1,4,,5.5,140,True,2022-03-06T21:46:03+00:00,0,5732,24139,1,https://osu.ppy.sh/beatmaps/3091107
1391615,5.82,2873336,taiko,ranked,225,12967997,Cheerful Oni,6,5,220,False,1659,0,1,5,,6,218,True,2022-03-06T20:16:35+00:00,1,229,1558,1,https://osu.ppy.sh/beatmaps/2873336
1391615,1.93,2973467,taiko,ranked,225,12967997,Kantan,3,5,220,False,411,0,1,5,,8,218,True,2022-03-06T20:16:36+00:00,1,178,742,1,https://osu.ppy.sh/beatmaps/2973467
1391615,2.89,2974887,taiko,ranked,225,12967997,Futsuu,4,5,220,False,646,0,1,5,,7,218,True,2022-03-06T20:16:36+00:00,1,155,1117,1,https://osu.ppy.sh/beatmaps/2974887
1391615,4.86,2989325,taiko,ranked,225,5938161,2199's Oni,5.5,10,220,False,1284,0,1,2,,5,218,True,2022-03-06T20:16:36+00:00,1,302,1225,1,https://osu.ppy.sh/beatmaps/2989325
1391615,3.83,3053314,taiko,ranked,225,6777358,Stingy's Muzukashii,4.5,10,220,False,913,0,2,2,,6.5,218,True,2022-03-06T20:16:37+00:00,1,229,994,1,https://osu.ppy.sh/beatmaps/3053314
1683963,4.39,3440780,osu,ranked,183,12704035,Insane,7,8,136.02,False,603,183,7,4,,5,178,True,2022-03-06T18:55:53+00:00,0,7699,68779,1,https://osu.ppy.sh/beatmaps/3440780
1683963,2.45,3464726,osu,ranked,183,9562117,Aranel's Normal,3,5,136.02,False,186,100,4,3.7,,3,173,True,2022-03-06T18:55:53+00:00,0,15082,36235,1,https://osu.ppy.sh/beatmaps/3464726
1683963,3.89,3488505,osu,ranked,183,5139042,Mekki's Hyper,7,8.2,136.02,False,361,190,3,4,,5,167,True,2022-03-06T18:55:54+00:00,0,6238,30565,1,https://osu.ppy.sh/beatmaps/3488505
1683963,3.23,3490275,osu,ranked,183,12704035,Hard,6,7,136.02,False,260,194,5,3.5,,4,164,True,2022-03-06T18:55:54+00:00,0,9580,34777,1,https://osu.ppy.sh/beatmaps/3490275
1677263,5.34,3426796,osu,ranked,337,9426712,Epiphany,9,9.2,172,False,500,330,7,4,,5.8,298,True,2022-03-06T18:13:33+00:00,0,3663,15337,1,https://osu.ppy.sh/beatmaps/3426796
1087774,5.41,2274671,osu,ranked,192,7003013,Brilliant Dreamland,8,9.3,160,False,432,405,1,4,,6,189,True,2022-03-05T07:06:51+00:00,0,1984,14545,1,https://osu.ppy.sh/beatmaps/2274671
1087774,1.55,2274672,osu,ranked,192,7003013,Easy,2,3,160,False,44,112,2,2,,2,178,True,2022-03-05T07:06:51+00:00,0,2019,4708,1,https://osu.ppy.sh/beatmaps/2274672
1087774,2.83,2274673,osu,ranked,191,7003013,Hard,5,6.3,160,False,151,242,1,3.2,,3.5,169,True,2022-03-05T07:06:52+00:00,0,1589,7147,1,https://osu.ppy.sh/beatmaps/2274673
1087774,4.37,2274675,osu,ranked,192,7003013,Insane,7,8.5,160,False,347,295,1,4,,5,180,True,2022-03-05T07:06:52+00:00,0,3105,19990,1,https://osu.ppy.sh/beatmaps/2274675
1087774,2.13,2274676,osu,ranked,192,4284198,Houshou Hari's Normal,4,5.5,160,False,113,222,1,3,,3,179,True,2022-03-05T07:06:53+00:00,0,2456,6220,1,https://osu.ppy.sh/beatmaps/2274676
1087774,2.56,2315666,taiko,ranked,192,12208924,-OvO-'s Futsuu,4,10,160,False,546,0,1,2,,7,189,True,2022-03-05T07:06:53+00:00,1,191,866,1,https://osu.ppy.sh/beatmaps/2315666
1087774,1.74,2315667,taiko,ranked,192,12208924,-OvO-'s Kantan,3,10,160,False,304,0,0,2,,8,189,True,2022-03-05T07:06:54+00:00,1,295,868,1,https://osu.ppy.sh/beatmaps/2315667
1087774,3.22,2315668,taiko,ranked,192,12208924,-OvO-'s Muzukashii,5,10,160,False,700,0,1,2,,6,189,True,2022-03-05T07:06:54+00:00,1,183,754,1,https://osu.ppy.sh/beatmaps/2315668
1087774,3.94,2315669,taiko,ranked,192,12208924,-OvO-'s Oni,5.5,10,160,False,1016,0,1,2,,6,189,True,2022-03-05T07:06:55+00:00,1,127,701,1,https://osu.ppy.sh/beatmaps/2315669
1087774,4.77,3188581,osu,ranked,192,5062396,dahkjdas's Insane,8,9,160,False,457,188,2,4,,5.5,167,True,2022-03-05T07:06:55+00:00,0,2923,13816,1,https://osu.ppy.sh/beatmaps/3188581
1087774,3.38,3404561,osu,ranked,191,7003013,Hyper,6,7.5,160,False,210,264,1,3.5,,4,180,True,2022-03-05T07:06:56+00:00,0,2358,9712,1,https://osu.ppy.sh/beatmaps/3404561
1519638,5.89,3110398,osu,ranked,166,276786,Extra,8,9.6,180,False,514,230,3,4.2,,7,166,True,2022-03-06T01:48:20+00:00,0,2203,22744,1,https://osu.ppy.sh/beatmaps/3110398
1519638,3.62,3280390,osu,ranked,164,171021,Beren's Hard,6,8,180,False,181,242,0,3.6,,4,160,True,2022-03-06T01:48:21+00:00,0,5973,17254,1,https://osu.ppy.sh/beatmaps/3280390
1519638,2.49,3287941,osu,ranked,165,276786,Normal,4.5,5.5,180,False,181,144,2,3,,4,160,True,2022-03-06T01:48:21+00:00,0,3523,9604,1,https://osu.ppy.sh/beatmaps/3287941
1519638,4.58,3492243,osu,ranked,166,8984146,wyrio's Insane,7.5,9,180,False,223,295,0,4,,6,161,True,2022-03-06T01:48:22+00:00,0,7126,22393,1,https://osu.ppy.sh/beatmaps/3492243
1519638,5.03,3492971,osu,ranked,166,11839745,Voice's Another,8.1,9.1,180,False,258,274,0,3.7,,5.7,161,True,2022-03-06T01:48:22+00:00,0,5509,18199,1,https://osu.ppy.sh/beatmaps/3492971
1307420,5.21,2710582,osu,ranked,237,3388410,Rewind,8,9,127,False,459,391,1,5,,5,236,True,2022-03-04T05:05:04+00:00,0,847,8515,1,https://osu.ppy.sh/beatmaps/2710582
1307420,4.66,2710583,osu,ranked,242,3988240,Blast's Special Insane,7,9,127,False,523,434,1,4.2,,5,236,True,2022-03-04T05:05:05+00:00,0,1094,10891,1,https://osu.ppy.sh/beatmaps/2710583
1307420,2.06,3303096,osu,ranked,237,3388410,Normal,5,5,127,False,168,252,1,4,,4,236,True,2022-03-04T05:05:05+00:00,0,2193,8353,1,https://osu.ppy.sh/beatmaps/3303096
1307420,3.11,3310021,osu,ranked,237,3388410,Hard,6,7,127,False,319,306,1,4.5,,4,236,True,2022-03-04T05:05:06+00:00,0,2216,10540,1,https://osu.ppy.sh/beatmaps/3310021
1596423,6.58,3260555,taiko,ranked,171,8071438,OUTER SPACE,6.6,5,170,False,1301,0,0,5,,5,170,True,2022-03-04T21:52:11+00:00,1,589,3934,1,https://osu.ppy.sh/beatmaps/3260555
1596423,4.35,3260613,taiko,ranked,171,8071438,ONI,5.5,5,170,False,959,0,0,5,,5.5,170,True,2022-03-04T21:52:12+00:00,1,199,1153,1,https://osu.ppy.sh/beatmaps/3260613
1596423,2.58,3263127,taiko,ranked,171,8071438,FUTSUU,4,5,170,False,523,0,0,5,,7,170,True,2022-03-04T21:52:12+00:00,1,293,1837,1,https://osu.ppy.sh/beatmaps/3263127
1596423,3.69,3263128,taiko,ranked,171,8071438,MUZUKASHII,5,5,170,False,785,0,0,5,,6,170,True,2022-03-04T21:52:13+00:00,1,266,1576,1,https://osu.ppy.sh/beatmaps/3263128
1700566,5.86,3474774,fruits,ranked,301,10674528,Verti & Joakh's Resonance,9.6,9.6,188,False,658,589,5,4.2,,5.5,300,True,2022-03-05T14:45:50+00:00,2,154,2062,1,https://osu.ppy.sh/beatmaps/3474774
1066605,7.48,2233275,osu,ranked,322,3552948,Forever One,9.4,9.6,195,False,1355,390,4,4,,6,306,True,2022-03-07T03:58:07+00:00,0,1548,39385,1,https://osu.ppy.sh/beatmaps/2233275
1630813,2.49,3329145,taiko,ranked,101,15823344,Futsuu,4,5,178,False,244,0,0,3,,7,100,True,2022-03-05T16:40:46+00:00,1,464,1882,1,https://osu.ppy.sh/beatmaps/3329145
1630813,1.65,3329146,taiko,ranked,101,15823344,Kantan,3,5,178,False,144,0,0,3,,8,100,True,2022-03-05T16:40:46+00:00,1,857,1612,1,https://osu.ppy.sh/beatmaps/3329146
