Hasar Kaydı,KM,Garanti,Vites,Çekiş,Fiyatı,Motor Tipi,Üretim Yılı ,Motor Gücü,Şanzıman,Hızlanma 0-100 km/saat,Azami Sürat,Motor Hacmi,Yakıt Tipi,Ortalama 
1,182,Hayır,Yarı Otomatik,Önden Çekiş,412.000 TL,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,220,Hayır,Otomatik,Önden Çekiş,190.000 TL,Benzinli / 5 silindir,2004 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",215 km/saat,1984 cc,Benzinli,"10,1 lt"
1,138,Hayır,Yarı Otomatik,Önden Çekiş,440.000 TL,Dizel / 5 silindir,2012 / 2013,163 hp,Geartronic / 6 Vites / Önden Çekiş,"9,2 sn",215 km/saat,1984 cc,Dizel,"5,4 lt"
0,122,Hayır,Yarı Otomatik,Önden Çekiş,475.000 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,218,Evet,Otomatik,Önden Çekiş,229.900 TL,Benzinli / 5 silindir,2004 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",215 km/saat,1984 cc,Benzinli,"10,1 lt"
0,79,Hayır,Yarı Otomatik,Önden Çekiş,454.999 TL,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,275,Evet,Yarı Otomatik,Önden Çekiş,360.000 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,215,Hayır,Otomatik,Önden Çekiş,280.000 TL,Benzinli / 5 silindir,2007 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",210 km/saat,1984 cc,Benzinli,"9,5 lt"
1,199.5,Hayır,Yarı Otomatik,Önden Çekiş,270.000 TL,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
0,262,Hayır,Manuel,Önden Çekiş,298.000 TL,Dizel / 4 silindir,2011 / 2014,115 hp,Manuel 6 Vites / Önden Çekiş,"10,9 sn",195 km/saat,1560 cc,Dizel,"4,3 lt"
0,100.9,Hayır,Otomatik,Önden Çekiş,665.000 TL,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
1,230,Hayır,Yarı Otomatik,Önden Çekiş,450.000 TL,Benzinli / 4 silindir,2011 / 2011,203 hp,Powershift / 6 Vites / Önden Çekiş,"8,2 sn",230 km/saat,1999 cc,Benzinli,"8,2 lt"
1,113.6,Hayır,Yarı Otomatik,Önden Çekiş,450.000 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,101,Hayır,Yarı Otomatik,Önden Çekiş,515.500 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,19.9,Evet,Otomatik,Önden Çekiş,745.000 TL,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
1,209,Hayır,Yarı Otomatik,Önden Çekiş,375.000 TL,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,189.35,Evet,Yarı Otomatik,Önden Çekiş,375.000 TL,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,250,Hayır,Yarı Otomatik,Önden Çekiş,307.000 TL,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,229,Hayır,Yarı Otomatik,Önden Çekiş,489.000 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,49,Evet,Otomatik,Önden Çekiş,695.000 TL,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
0,190,Hayır,Yarı Otomatik,Önden Çekiş,427.000 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,181,Evet,Yarı Otomatik,Önden Çekiş,577.000 TL,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
1,195,Hayır,Yarı Otomatik,Önden Çekiş,449.900 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,54,Hayır,Otomatik,Önden Çekiş,675.000 TL,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
0,189,Hayır,Yarı Otomatik,Önden Çekiş,425.000 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,54.5,Hayır,Yarı Otomatik,Önden Çekiş,565.000 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,67,Hayır,Yarı Otomatik,Önden Çekiş,485.000 TL,Benzinli / 4 silindir,2015 / 2018,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
0,100,Hayır,Manuel,Önden Çekiş,278.000 TL,Dizel / 4 silindir,2011 / 2014,115 hp,Manuel 6 Vites / Önden Çekiş,"10,9 sn",195 km/saat,1560 cc,Dizel,"4,3 lt"
1,214,Hayır,Yarı Otomatik,Önden Çekiş,310.000 TL,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
1,115,Hayır,Yarı Otomatik,Önden Çekiş,495.000 TL,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,145,Evet,Yarı Otomatik,Önden Çekiş,445.000 TL,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,170,Hayır,Yarı Otomatik,Önden Çekiş,385.000 TL,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,178.74,Hayır,Yarı Otomatik,Önden Çekiş,515.000 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,267.5,Hayır,Yarı Otomatik,Önden Çekiş,382.000 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,210,Hayır,Manuel,Önden Çekiş,337.000 TL,Dizel / 4 silindir,2011 / 2014,115 hp,Manuel 6 Vites / Önden Çekiş,"10,9 sn",195 km/saat,1560 cc,Dizel,"4,3 lt"
0,210,Hayır,Yarı Otomatik,Önden Çekiş,408.000 TL,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,253.8,Hayır,Otomatik,Önden Çekiş,215.000 TL,Benzinli / 5 silindir,2007 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",210 km/saat,1984 cc,Benzinli,"9,5 lt"
0,223,Evet,Yarı Otomatik,Önden Çekiş,515.999 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,177,Hayır,Yarı Otomatik,Önden Çekiş,358.000 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,202,Hayır,Yarı Otomatik,Önden Çekiş,412.000 TL,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,180,Hayır,Yarı Otomatik,Önden Çekiş,380.000 TL,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,181,Hayır,Yarı Otomatik,Önden Çekiş,475.000 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,290,Hayır,Yarı Otomatik,Önden Çekiş,307.000 TL,Dizel / 5 silindir,2011 / 2012,163 hp,Otomatik / 6 Vites / Önden Çekiş,"9,2 sn",215 km/saat,1984 cc,Dizel,"5,9 lt"
1,252,Hayır,Yarı Otomatik,Önden Çekiş,369.000 TL,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,242,Hayır,Yarı Otomatik,4WD (Sürekli),204.900 TL,Dizel / 5 silindir,2010 / 2012,215 hp,Otomatik / 6 Vites / 4x4,"7,8 sn",230 km/saat,2400 cc,Dizel,"6,3 lt"
0,210,Hayır,Yarı Otomatik,Önden Çekiş,435.000 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,138,Hayır,Yarı Otomatik,Önden Çekiş,475.000 TL,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,82,Hayır,Otomatik,Önden Çekiş,508.000 TL,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
